product_id,product_variant,nome_sku,volume_hectolitros,marca,tamanho,embalagem,retornavel,origem,teor_alcoolico,tipo,classificacao
9.057,8.691,Leffe Brune 330ml,0.0033,Leffe,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.109,10.739,Kit Brahma 2 Calderetas + 15 Brahma 269ml,0.04035,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
13.687,13.309,Berrió 350ml,0.0035,Berrió,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.584,18.131,Colorado Appia 410ml - Pack de 12 unidades,0.0492,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
24.490,24.032,Império 473ml,0.00473,Império,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.584,11.214,Kit Colorado Appia 600ml + Caldereta,0.006,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
12.039,11.669,Colorado Morena Tropicana 269ml,0.00269,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.036,8.670,Colorado Cauim 310ml - Unidade,0.0031,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.037,8.671,Colorado Cauim 600ml - Unidade,0.006,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.141,8.775,Serramalte 600ml | Apenas o Líquido - Unidade,0.006,Serramalte,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
13.722,13.344,Chopp Colorado Appia em Lata 710ml,0.0071,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.506,10.136,Colorado Morena Tropicana 600ml,0.006,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
24.481,24.023,12 unidades de Bohemia 300ml | Apenas o líquido + GRÁTIS 1 Cestinha,0.036,Bohemia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
12.791,12.421,Growler Bohemia Aura Lager 1L,0.01,Bohemia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.271,10.901,Three Monkeys Golden Ale 500ml,0.005,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.274,10.904,Three Monkeys I'm Sour | Pitaya e Goiaba 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.749,11.379,Ux Brew Double Quarantine IPA 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.829,11.459,Cerveja Dádiva Session IPA 310ml,0.0031,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
12.273,11.903,Noi Cioccolato Imperial Stout 300ml,0.003,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.341,15.951,Combo Noi Amara | Farra Ibiza | Noi Nera + Caneca,0.017,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.342,15.952,Combo Albanos Amber Lager | Three Monkeys Golden Ale | Hocus Orange Sunshine,0.016,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.352,15.962,Combo Noi Amara | Three Monkeys White IPA | Farra Bier Black Jack + Caneca,0.016,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.367,15.977,Combo Albanos Pilsen | Three Monkeys Classic IPA Long Neck | Fürst Catalina Weissbier,0.01555,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.368,15.978,Combo Albanos Pilsen | Three Monkeys Classic IPA Long Neck | Fürst Catalina Weissbier + Caneca,0.01555,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.747,20.292,Brahma Duplo Malte 350ml - Pack de 6 Unidades (Exp),0.021,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
21.454,20.999,Brahma 473ml - Pack de 6 Unidades,0.02838,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
8.878,8.512,Brahma 269ml - Pack com 15 Unidades,0.04035,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.108,8.742,Brahma 600ml | Apenas o Líquido - Unidade,0.006,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.173,8.807,Kit do Zé de Brahma 300ml - 5% de desconto,0.216,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.693,18.240,Combo Brahma Duplo Malte + Becks + Amendoim Japonês (6 Brahma Duplo Malte 350ml + 6 Becks 350ml + 2 Amendoim Japonês Elma Chips 145g),0.042,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
24.480,24.022,12 unidades de Brahma Duplo Malte 300ml | Apenas o líquido + GRÁTIS 1 Cestinha,0.036,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
38.604,38.145,Brahma 473ml - Pack Econômico (12 unidades),0.042,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.111,8.745,Brahma 600ml | Vasilhame Incluso - 12 unidades,0.072,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
8.881,8.515,Brahma 355ml,0.00355,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
8.980,8.614,Brahma Malzbier 350ml - Unidade,0.0035,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.126,8.760,Brahma 1L | Vasilhame Incluso - 12 Unidades,0.12,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
21.331,20.876,Chopp Brahma em lata 350ml - Pack de 12 unidades,0.042,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
19.511,19.058,Brahma Duplo Malte 330ml - Pack de 24 Unidades,0.0792,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
19.957,19.502,Brahma Duplo Malte 350ml - Pack de 12 unidades,0.042,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.883,18.430,Cerveja Tropical Hazy IPA Hocus Pocus Aura 355ml,0.00355,Hocus Pocus,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
8.868,8.502,Skol 269ml,0.00269,Skol,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.115,8.749,Antarctica Pilsen 600ml | Vasilhame Incluso - 12 Unidades,0.072,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.095,16.658,Antarctica Subzero 473ml - Pack de 30 unidades,0.1419,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.072,8.706,Quilmes 970ml - Unidade,0.0097,Quilmes,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.450,16.997,Capunga Oktober IPA 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.588,17.135,Capunga Pilsen Puro Malte 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.738,17.285,Cerveja Witbier Bastards Brewery Jean Le Blanc 355ml,0.00355,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.741,17.288,Cerveja Oatmeal Stout Mark the Shadow 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.742,17.289,Cerveja Imperial Bastards Brewery Piná a Viva 355ml,0.00355,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.752,17.299,Jybá Pilsen 355ml,0.00355,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.879,17.426,Cerveja Maniacs IPA 350ml,0.0035,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.060,17.607,Verace Vésper Amber Lager 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.131,17.678,Salva Bock 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.133,17.680,Salva IPA Lata 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
27.778,27.320,Schin 350ml,0.0035,Schin,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.122,10.752,Motim 18 do Forte 600ml,0.006,Motim,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.739,20.284,Budweiser 350ml - Pack de 6 Unidades (Exp),0.021,Budweiser,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.748,18.295,Cervegela Plástico Brahma 600ml,0,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.847,22.389,Brahma 269ml - Pack de 6 Unidades,0.01614,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.695,9.328,Brahma Extra Lager 350ml - 12 unidades,0.0426,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.088,9.719,Kit Copo + 8 unidades de Brahma Extra Lager 473ml,0.03784,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.305,9.935,Brahma Sport 473ml,0.00473,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
19.509,19.056,Brahma Duplo Malte 300ml | Apenas o Líquido - Pack de 6 Unidades,0.018,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.090,9.721,Kit Copo + 8 unidades de Brahma Extra Red Lager 355ml,0.0284,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.101,9.732,Kit Copo + 8 unidades de Brahma 473ml,0.03784,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.299,9.929,Brahma Santos 350ml,0.0035,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.862,10.492,Growler Goose Island Potato Hell Pet 1L,0.01,Goose Island,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
25.709,25.251,6 Brahma 350ml + 1 Brahma Bag,0.021,Brahma,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.848,10.478,Growler Goose Island Sofie Pet 1L,0.01,Goose Island,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.355,17.902,Skol Puro Malte 300ml | Vasilhame Incluso - Pack de 24 Unidades,0.072,Skol,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
23.542,23.084,Skol 300ml | Apenas o Líquido - Pack de 24 Unidades,0.072,Skol,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
25.447,24.989,Corona 473ml - Pack de 12 Unidades,0.05676,Corona,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
38.741,38.282,Corona Cero Sunbrew 350ml,0.00350,Corona,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.825,10.455,Wäls Brut 750ml,0.0075,Wäls,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.263,15.873,Caixa retorna fácil Antarctica 300ml - Vasilhame Incluso - capacidade 6 garrafas,0.018,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.090,16.653,Antarctica Pilsen 269ml - Pack de 30 unidades,0.0807,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.094,16.657,Antarctica Subzero 350ml - Pack de 30 unidades,0.105,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.668,9.301,Skol Hops 473ml - Pack com 12 Un.,0.05676,Skol,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.283,19.828,Antarctica Subzero Silver 350ml - Pack de 6 unidades,0.021,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.190,8.824,Kit do Zé para Balada - 10% de desconto,0.24696,Budweiser,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.155,19.700,Barril Budweiser 6L - exclusivo para Chopeiras PerfectDraft,0.06,Budweiser,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.268,9.890,Kona Big Wave Golden Ale 355ml,0.00355,Kona,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.834,18.381,Budweiser 330ml Long Neck - Promo Copa,0.0033,Budweiser,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
12.873,12.503,Overhop One Love 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
13.825,13.440,Therezópolis Rubine Bock 500ml,0.005,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.672,11.302,Fürst Wallis Wee Heavy 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.674,11.304,Flamingo Beer Witbier 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.737,11.367,Farra Bier Spring Break Catharina Sour 350ml,0.0035,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.750,11.380,Ux Brew First Steps NEIPA com Côco 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.836,11.466,Orchid Session IPA 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.893,20.438,Cerveja Opa Bier Dunkel Weizen 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
19.515,19.062,Spaten 355ml - Pack de 6 Unidades,0.0213,Spaten,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.267,19.812,Spaten 473ml,0.00473,Spaten,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
27.753,27.295,Amstel 269ml,0.00269,Amstel,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.531,18.078,Embuarama Tanoa Wood Aged 2 Flip Top 500ml,0.005,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.964,18.511,Roleta Russa IPA 350ml,0.0035,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
19.003,18.550,Capitosa Lagoa Redonda 500ml,0.005,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.053,21.598,Cerveja Maniacs Craft Lager 600ml,0,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.142,21.687,Cerveja Brewdog Punk IPA 500ml,0.05,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.168,21.713,Cerveja Paradiso Hoppy Lager 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
23.465,23.007,Growler La Birra Pilsen 1L,0.01,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
24.331,23.873,Cerveja Premium Lager Bastards Brewery Zé do Morro 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.890,20.435,Cerveja Opa Bier Pilsen 350ml,0.0035,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
19.308,18.855,Cerveja Imperial Stout Bastards Brewery Pérola Negra 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
19.311,18.858,Cerveja IPA Bastards Brewery Hector Five Rounds 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.696,18.243,Combo Spaten + Ruffles (12 Spaten 350ml + 3 Ruffles Original 92g),0.042,Spaten,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
29.014,28.556,Caneca + Spaten 330ml - Pack de 24 Unidades,0.0852,Spaten,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.199,21.744,Spaten 355ml Pack com 6 unidades + GRÁTIS 1 Stella Pure Gold,0.0246,Spaten,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.216,17.763,Polar Export 269ml - Pack de 30 Unidades,0.0807,Polar,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
13.580,13.210,Lohn Viena Puro Malte 600ml,0.006,Lohn,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
27.766,27.308,Conti Zero Grau 269ml,0.00269,Conti,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
24.488,24.030,Glacial Pilsen 473ml,0.00473,Schin,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.264,9.886,Wäls 42 375ml,0.00375,Wäls,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.341,17.888,Antarctica Pilsen 300ml | Apenas o Líquido - Pack de 24 Unidades,0.072,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.351,17.898,Antarctica Pilsen 300ml | Vasilhame Incluso - Unidade - Pack de 24 Unidades,0.072,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
23.681,23.223,Skol 350ml - Pack de 8 Unidades,0.028,Skol,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
39.104,38.645,Corona Extra 600ml | Vasilhame Incluso,0.006,Corona,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
15.036,14.651,Albanos Pilsen Dona Zuzu 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.775,10.405,CapaPreta Porter Berry 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.384,15.994,Combo Three Monkeys Classic IPA Long Neck | Three Monkeys White IPA | Noi Amara + Caneca,0.01455,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.407,16.017,Combo Hocus Pocus Orange Sunshine | Three Monkeys Classic IPA Long Neck | Noi Amara + Caneca,0.01455,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
15.863,15.478,Colorado Kuyá 600ml,0.006,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.587,18.134,Colorado Appia 350ml - Pack de 8 unidades,0.028,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
24.489,24.031,Heineken 473ml,0.00473,Heineken,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.268,19.813,Colorado Ribeirão Lager 350ml - Pack de 2 Unidades,0.007,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
12.910,12.540,Colorado Tim Maia 600ml,0.006,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.719,11.349,Growler Colorado Ribeirão Lager 2L,0.02,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
8.909,8.543,Serramalte 300ml - Caixa com 12 Unidades,0.036,Serramalte,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.045,8.679,Colorado Vixnu 310ml - Unidade,0.0031,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.144,8.778,Serramalte 600ml | Vasilhame Incluso. - 12 unidades,0.072,Serramalte,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.849,10.479,Growler Colorado Cauim Pet 1L,0.01,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.851,10.481,Growler Colorado Vixnu Pet 1L,0.01,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
15.463,15.078,Heineken 600ml | Vasilhame Incluso,0.006,Heineken,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
14.830,14.445,Antuérpia Trela 500ml,0.005,Antuérpia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
15.103,14.718,Itaipava 473ml,0.00473,Itaipava,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
13.287,12.917,Esmera 600ml | Apenas Líquido,0.006,Esmera,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.184,15.799,Patagonia Amber Lager 350ml,0.0035,Patagonia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
12.640,12.270,Dom Quixote Weizen 600ml,0.006,Dom Haus,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.289,17.836,Becks 350ml - Pack de 16 Unidades,0.056,Beck's,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
21.297,20.842,Sankofa 350ml,0.0035,Samba,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.010,10.640,Overhop Startup 500ml,0.005,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.013,10.643,Overhop Pizookie 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.605,11.235,Krug Lager Long Neck 355ml,0.00355,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.620,11.250,Krug German Pilsner 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.662,11.292,Fürst Alawa Session IPA 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.665,11.295,Fürst Catalina Weissbier 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.668,11.298,Fürst Katarina Sour 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.833,11.463,Cerveja Dádiva Double IPA Heartbeat 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.928,11.558,Cariocaholic Pils 355ml,0.00355,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
14.835,14.450,Antuérpia 06 American IPA 600ml,0.006,Antuérpia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
14.831,14.446,Antuérpia Trela 600ml,0.006,Antuérpia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
13.767,13.382,Modelo Especial 355ml,0.00355,Modelo Especial,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.643,10.273,Legítima do Ceará 600ml | Apenas o Líquido,0.006,Legítima,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.132,10.762,Motim Sour Is The New Hoppy Cajá e Cupuaçu 473ml,0.00473,Motim,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.128,10.758,Antuérpia + Motim 1848 500ml,0.005,Motim,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.645,10.275,Legítima do Ceará 269ml,0.00269,Legítima,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.043,8.677,Colorado Demoiselle 310ml,0.0031,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
12.606,12.236,Colorado Ribeirão Lager Long Neck 355ml,0.00355,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.363,17.910,Colorado Ribeirão Lager 350ml - Pack de 16 Unidades,0.056,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
21.970,21.515,Kit Presente Colorado + Engradado Empório da Cerveja,0,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.842,10.472,Growler Colorado Ribeirão Lager Pet 1L,0.01,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
27.751,27.293,Império 350ml,0.0035,Império,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
27.768,27.310,Crystal 269ml,0.00269,Heineken,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.391,16.001,Combo Fürst Alawa Session IPA | Hocus Pocus Orange Sunshine | Brüder Alma Cevada,0.017,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.402,16.012,Combo Hocus Pocus Orange Sunshine | Noi Oro | Noi Amara + Caneca,0.01455,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.417,16.027,Combo Fürst Lencastre Pilsen | Albanos American IPA | Brüder Weiss + Caneca,0.018,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.428,16.038,Combo Brüder American Red Lager | Albanos American IPA | Fürst Frei Galdi Blond Ale,0.018,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.363,9.993,Heineken 330ml,0.0033,Heineken,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.679,18.226,Cerveja MinduSummer Ale 500ml,0.005,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.682,18.229,Cerveja Mindu2022 IPA 500ml,0.005,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.017,21.562,Capunga Pet Growler Oktober Pilsen 1L - Pack de 6 unidades,0.06,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.400,21.945,Cerveja Laut Long Neck Pilsen 355ml,0.00355,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.402,21.947,Cerveja Laut Lata Pilsen 350ml,0.0035,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.653,22.198,Cerveja Salva Red Ale Chopp 1L,0.01,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.833,22.375,Original 350ml - Pack de 6 Unidades,0.021,Original,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
25.441,24.983,Cerveja Backbone Caymmi Pilsner 600ml,0.06,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.270,19.815,Colorado Appia 350ml - Pack de 2 Unidades,0.007,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.761,17.308,Jybá English Pale Ale 355ml,0.00355,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
15.729,15.344,5 Elementos BackDrop #2 Lata 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
15.744,15.359,Hop Mundi Mauí Terps 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.506,9.140,Colorado Eugenia 600ml - Unidade,0.006,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.873,9.506,Colorado Appia 410ml,0.0041,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.985,9.617,Colorado Ribeirão Lager 600ml,0.006,Colorado,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.542,17.089,Heineken Zero 330ml,0.0033,Heineken,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.396,16.006,Combo Noi Amara | Farra Bier Ibiza | Farra Bier Black Jack,0.016,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.646,16.256,Combo Albanos Pilsen 600ml - 10 unid. + 1 Copo Zé Grátis,0.048,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.770,16.338,Combo Three Monkeys Sour,0.01892,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.516,20.061,Cerveja Erdinger Tradicional 500ml,0.005,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.850,20.395,Embuarama Chopp Uiuiui Hop Lager 1L,0.01,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
